price,quantity,type,timestamp
37951000,0.0003,0,2022/05/22 16:01
37950000,1.4182,0,2022/05/22 16:01
37949000,0.0498,0,2022/05/22 16:01
37948000,0.0602,0,2022/05/22 16:01
37947000,0.053,0,2022/05/22 16:01
37968000,0.1093,1,2022/05/22 16:01
37969000,0.0135,1,2022/05/22 16:01
37970000,0.05,1,2022/05/22 16:01
37971000,0.0125,1,2022/05/22 16:01
37972000,0.0187,1,2022/05/22 16:01
37967000,0.0032,0,2022/05/22 16:02
37951000,0.0003,0,2022/05/22 16:02
37950000,1.4182,0,2022/05/22 16:02
37949000,0.0498,0,2022/05/22 16:02
37948000,0.0602,0,2022/05/22 16:02
37968000,0.0945,1,2022/05/22 16:02
37969000,0.0135,1,2022/05/22 16:02
37970000,0.05,1,2022/05/22 16:02
37971000,0.0125,1,2022/05/22 16:02
37972000,0.0187,1,2022/05/22 16:02
37950000,1.4137,0,2022/05/22 16:02
37949000,0.0498,0,2022/05/22 16:02
37948000,0.0602,0,2022/05/22 16:02
37947000,0.053,0,2022/05/22 16:02
37943000,0.0017,0,2022/05/22 16:02
37968000,0.0945,1,2022/05/22 16:02
37969000,0.0135,1,2022/05/22 16:02
37970000,0.05,1,2022/05/22 16:02
37971000,0.0125,1,2022/05/22 16:02
37972000,0.0187,1,2022/05/22 16:02
37950000,1.3963,0,2022/05/22 16:02
37949000,0.0498,0,2022/05/22 16:02
37948000,0.0602,0,2022/05/22 16:02
37947000,0.053,0,2022/05/22 16:02
37943000,0.0017,0,2022/05/22 16:02
37968000,0.0945,1,2022/05/22 16:02
37969000,0.0135,1,2022/05/22 16:02
37970000,0.05,1,2022/05/22 16:02
37971000,0.0125,1,2022/05/22 16:02
37972000,0.0187,1,2022/05/22 16:02
37950000,1.2592,0,2022/05/22 16:02
37949000,0.0498,0,2022/05/22 16:02
37948000,0.0602,0,2022/05/22 16:02
37947000,0.053,0,2022/05/22 16:02
37943000,0.0017,0,2022/05/22 16:02
37968000,0.0945,1,2022/05/22 16:02
37969000,0.0135,1,2022/05/22 16:02
37970000,0.05,1,2022/05/22 16:02
37971000,0.0125,1,2022/05/22 16:02
37972000,0.0644,1,2022/05/22 16:02
37950000,1.2407,0,2022/05/22 16:02
37949000,0.0498,0,2022/05/22 16:02
37948000,0.0602,0,2022/05/22 16:02
37947000,0.053,0,2022/05/22 16:02
37946000,0.0003,0,2022/05/22 16:02
37967000,2.8592,1,2022/05/22 16:02
37968000,0.1437,1,2022/05/22 16:02
37969000,0.0135,1,2022/05/22 16:02
37970000,0.05,1,2022/05/22 16:02
37971000,0.0125,1,2022/05/22 16:02
37950000,1.2339,0,2022/05/22 16:02
37949000,0.0498,0,2022/05/22 16:02
37948000,0.0602,0,2022/05/22 16:02
37947000,0.053,0,2022/05/22 16:02
37946000,0.0003,0,2022/05/22 16:02
37967000,2.8592,1,2022/05/22 16:02
37968000,0.1437,1,2022/05/22 16:02
37969000,0.0135,1,2022/05/22 16:02
37970000,0.05,1,2022/05/22 16:02
37971000,0.0125,1,2022/05/22 16:02
37950000,1.2029,0,2022/05/22 16:02
37949000,0.0498,0,2022/05/22 16:02
37948000,0.0602,0,2022/05/22 16:02
37947000,0.053,0,2022/05/22 16:02
37946000,0.0003,0,2022/05/22 16:02
37967000,2.8592,1,2022/05/22 16:02
37968000,0.1437,1,2022/05/22 16:02
37969000,0.0135,1,2022/05/22 16:02
37970000,0.05,1,2022/05/22 16:02
37971000,0.0125,1,2022/05/22 16:02
37950000,1.1958,0,2022/05/22 16:02
37949000,0.0498,0,2022/05/22 16:02
37948000,0.0602,0,2022/05/22 16:02
37947000,0.053,0,2022/05/22 16:02
37946000,0.0003,0,2022/05/22 16:02
37967000,2.8592,1,2022/05/22 16:02
37968000,0.1437,1,2022/05/22 16:02
37969000,0.0135,1,2022/05/22 16:02
37970000,0.05,1,2022/05/22 16:02
37971000,0.0125,1,2022/05/22 16:02
37950000,1.1804,0,2022/05/22 16:02
37949000,0.0498,0,2022/05/22 16:02
37948000,0.0602,0,2022/05/22 16:02
37947000,0.053,0,2022/05/22 16:02
37946000,0.0003,0,2022/05/22 16:02
37967000,2.8592,1,2022/05/22 16:02
37968000,0.1437,1,2022/05/22 16:02
37969000,0.0135,1,2022/05/22 16:02
37970000,0.05,1,2022/05/22 16:02
37971000,0.0125,1,2022/05/22 16:02
37950000,1.1442,0,2022/05/22 16:02
37949000,0.0498,0,2022/05/22 16:02
37948000,0.0602,0,2022/05/22 16:02
37947000,0.053,0,2022/05/22 16:02
37946000,0.0003,0,2022/05/22 16:02
37967000,2.8592,1,2022/05/22 16:02
37968000,0.1437,1,2022/05/22 16:02
37969000,0.0135,1,2022/05/22 16:02
37970000,0.05,1,2022/05/22 16:02
37971000,0.0125,1,2022/05/22 16:02
37950000,1.1172,0,2022/05/22 16:02
37949000,0.0498,0,2022/05/22 16:02
37948000,0.0602,0,2022/05/22 16:02
37947000,0.053,0,2022/05/22 16:02
37946000,0.0003,0,2022/05/22 16:02
37967000,2.8592,1,2022/05/22 16:02
37968000,0.1437,1,2022/05/22 16:02
37969000,0.0135,1,2022/05/22 16:02
37970000,0.05,1,2022/05/22 16:02
37971000,0.0125,1,2022/05/22 16:02
37950000,1.1172,0,2022/05/22 16:02
37949000,0.0498,0,2022/05/22 16:02
37948000,0.0602,0,2022/05/22 16:02
37947000,0.053,0,2022/05/22 16:02
37946000,0.0003,0,2022/05/22 16:02
37967000,2.8592,1,2022/05/22 16:02
37968000,0.1437,1,2022/05/22 16:02
37969000,0.0135,1,2022/05/22 16:02
37970000,0.05,1,2022/05/22 16:02
37971000,0.0125,1,2022/05/22 16:02
37950000,1.0912,0,2022/05/22 16:03
37949000,0.0498,0,2022/05/22 16:03
37948000,0.0602,0,2022/05/22 16:03
37947000,0.053,0,2022/05/22 16:03
37946000,0.0003,0,2022/05/22 16:03
37967000,2.8592,1,2022/05/22 16:03
37968000,0.1437,1,2022/05/22 16:03
37969000,0.0135,1,2022/05/22 16:03
37970000,0.05,1,2022/05/22 16:03
37971000,0.0125,1,2022/05/22 16:03
37950000,1.0634,0,2022/05/22 16:03
37949000,0.0498,0,2022/05/22 16:03
37948000,0.0602,0,2022/05/22 16:03
37947000,0.053,0,2022/05/22 16:03
37946000,0.0003,0,2022/05/22 16:03
37967000,2.8592,1,2022/05/22 16:03
37968000,0.1437,1,2022/05/22 16:03
37969000,0.0135,1,2022/05/22 16:03
37970000,0.05,1,2022/05/22 16:03
37971000,0.0125,1,2022/05/22 16:03
37950000,0.994,0,2022/05/22 16:03
37949000,0.0498,0,2022/05/22 16:03
37948000,0.0602,0,2022/05/22 16:03
37947000,0.053,0,2022/05/22 16:03
37946000,0.0003,0,2022/05/22 16:03
37967000,2.8592,1,2022/05/22 16:03
37968000,0.1437,1,2022/05/22 16:03
37969000,0.0135,1,2022/05/22 16:03
37970000,0.05,1,2022/05/22 16:03
37971000,0.0903,1,2022/05/22 16:03
37950000,0.963,0,2022/05/22 16:03
37949000,0.0498,0,2022/05/22 16:03
37948000,0.0602,0,2022/05/22 16:03
37947000,0.053,0,2022/05/22 16:03
37946000,0.0003,0,2022/05/22 16:03
37967000,2.8592,1,2022/05/22 16:03
37968000,0.1437,1,2022/05/22 16:03
37969000,0.0135,1,2022/05/22 16:03
37970000,0.05,1,2022/05/22 16:03
37971000,0.0903,1,2022/05/22 16:03
37952000,0.064,0,2022/05/22 16:03
37950000,0.9562,0,2022/05/22 16:03
37949000,0.0498,0,2022/05/22 16:03
37948000,0.0602,0,2022/05/22 16:03
37947000,0.053,0,2022/05/22 16:03
37967000,2.8592,1,2022/05/22 16:03
37968000,0.0927,1,2022/05/22 16:03
37969000,0.0135,1,2022/05/22 16:03
37970000,0.05,1,2022/05/22 16:03
37971000,0.0125,1,2022/05/22 16:03
37950000,0.9562,0,2022/05/22 16:03
37949000,0.0498,0,2022/05/22 16:03
37948000,0.0602,0,2022/05/22 16:03
37947000,0.053,0,2022/05/22 16:03
37946000,0.0003,0,2022/05/22 16:03
37967000,2.8592,1,2022/05/22 16:03
37968000,0.0927,1,2022/05/22 16:03
37969000,0.0135,1,2022/05/22 16:03
37970000,0.05,1,2022/05/22 16:03
37971000,0.0125,1,2022/05/22 16:03
37950000,0.9562,0,2022/05/22 16:03
37949000,0.0498,0,2022/05/22 16:03
37948000,0.0618,0,2022/05/22 16:03
37947000,0.053,0,2022/05/22 16:03
37946000,0.0003,0,2022/05/22 16:03
37967000,2.9072,1,2022/05/22 16:03
37968000,0.1714,1,2022/05/22 16:03
37969000,0.0135,1,2022/05/22 16:03
37970000,0.05,1,2022/05/22 16:03
37971000,0.0125,1,2022/05/22 16:03
37950000,0.952,0,2022/05/22 16:03
37949000,0.0498,0,2022/05/22 16:03
37948000,0.0618,0,2022/05/22 16:03
37947000,0.053,0,2022/05/22 16:03
37946000,0.0003,0,2022/05/22 16:03
37967000,2.9072,1,2022/05/22 16:03
37968000,0.1714,1,2022/05/22 16:03
37969000,0.0135,1,2022/05/22 16:03
37970000,0.05,1,2022/05/22 16:03
37971000,0.0125,1,2022/05/22 16:03
37950000,0.9826,0,2022/05/22 16:03
37949000,0.0498,0,2022/05/22 16:03
37948000,0.0618,0,2022/05/22 16:03
37947000,0.053,0,2022/05/22 16:03
37946000,0.0003,0,2022/05/22 16:03
37967000,2.9072,1,2022/05/22 16:03
37968000,0.1714,1,2022/05/22 16:03
37969000,0.0135,1,2022/05/22 16:03
37970000,0.05,1,2022/05/22 16:03
37971000,0.0125,1,2022/05/22 16:03
37950000,0.9601,0,2022/05/22 16:03
37949000,0.0498,0,2022/05/22 16:03
37948000,0.0618,0,2022/05/22 16:03
37947000,0.053,0,2022/05/22 16:03
37946000,0.0003,0,2022/05/22 16:03
37965000,0.3386,1,2022/05/22 16:03
37967000,2.9072,1,2022/05/22 16:03
37968000,0.1714,1,2022/05/22 16:03
37969000,0.0135,1,2022/05/22 16:03
37970000,0.05,1,2022/05/22 16:03
37950000,0.9601,0,2022/05/22 16:03
37949000,0.0501,0,2022/05/22 16:03
37948000,0.0618,0,2022/05/22 16:03
37947000,0.053,0,2022/05/22 16:03
37946000,0.0003,0,2022/05/22 16:03
37965000,0.3386,1,2022/05/22 16:03
37967000,2.9072,1,2022/05/22 16:03
37968000,0.1714,1,2022/05/22 16:03
37969000,0.0135,1,2022/05/22 16:03
37970000,0.05,1,2022/05/22 16:03
37950000,0.7393,0,2022/05/22 16:03
37949000,0.0501,0,2022/05/22 16:03
37948000,0.0618,0,2022/05/22 16:03
37947000,0.053,0,2022/05/22 16:03
37946000,0.0003,0,2022/05/22 16:03
37965000,0.3016,1,2022/05/22 16:03
37967000,2.9072,1,2022/05/22 16:03
37968000,0.1714,1,2022/05/22 16:03
37969000,0.0135,1,2022/05/22 16:03
37970000,0.05,1,2022/05/22 16:03
37950000,0.6736,0,2022/05/22 16:04
37949000,0.0501,0,2022/05/22 16:04
37948000,0.0618,0,2022/05/22 16:04
37947000,0.053,0,2022/05/22 16:04
37946000,0.0003,0,2022/05/22 16:04
37965000,0.3014,1,2022/05/22 16:04
37967000,2.9072,1,2022/05/22 16:04
37968000,0.1714,1,2022/05/22 16:04
37969000,0.0135,1,2022/05/22 16:04
37970000,0.05,1,2022/05/22 16:04
37950000,0.5959,0,2022/05/22 16:04
37949000,0.0501,0,2022/05/22 16:04
37948000,0.0618,0,2022/05/22 16:04
37947000,0.053,0,2022/05/22 16:04
37946000,0.0003,0,2022/05/22 16:04
37965000,0.3014,1,2022/05/22 16:04
37967000,2.9072,1,2022/05/22 16:04
37968000,0.1714,1,2022/05/22 16:04
37969000,0.0135,1,2022/05/22 16:04
37970000,0.05,1,2022/05/22 16:04
37950000,0.5931,0,2022/05/22 16:04
37949000,0.0501,0,2022/05/22 16:04
37948000,0.0618,0,2022/05/22 16:04
37947000,0.053,0,2022/05/22 16:04
37946000,0.0003,0,2022/05/22 16:04
37965000,0.3014,1,2022/05/22 16:04
37967000,2.9072,1,2022/05/22 16:04
37968000,0.1714,1,2022/05/22 16:04
37969000,0.0135,1,2022/05/22 16:04
37970000,0.05,1,2022/05/22 16:04
37950000,0.5263,0,2022/05/22 16:04
37949000,0.0501,0,2022/05/22 16:04
37948000,0.0618,0,2022/05/22 16:04
37947000,0.053,0,2022/05/22 16:04
37946000,0.0003,0,2022/05/22 16:04
37965000,0.3014,1,2022/05/22 16:04
37967000,2.9072,1,2022/05/22 16:04
37968000,0.1714,1,2022/05/22 16:04
37969000,0.0135,1,2022/05/22 16:04
37970000,0.05,1,2022/05/22 16:04
37950000,0.4851,0,2022/05/22 16:04
37949000,0.0501,0,2022/05/22 16:04
37948000,0.0618,0,2022/05/22 16:04
37947000,0.053,0,2022/05/22 16:04
37946000,0.0003,0,2022/05/22 16:04
37965000,0.3014,1,2022/05/22 16:04
37967000,2.9072,1,2022/05/22 16:04
37968000,0.1714,1,2022/05/22 16:04
37969000,0.0135,1,2022/05/22 16:04
37970000,0.05,1,2022/05/22 16:04
37950000,0.4579,0,2022/05/22 16:04
37949000,0.0501,0,2022/05/22 16:04
37948000,0.0618,0,2022/05/22 16:04
37947000,0.053,0,2022/05/22 16:04
37946000,0.0003,0,2022/05/22 16:04
37965000,0.3014,1,2022/05/22 16:04
37967000,2.9072,1,2022/05/22 16:04
37968000,0.1714,1,2022/05/22 16:04
37969000,0.0135,1,2022/05/22 16:04
37970000,0.05,1,2022/05/22 16:04
37950000,0.2334,0,2022/05/22 16:04
37949000,0.0501,0,2022/05/22 16:04
37948000,0.0618,0,2022/05/22 16:04
37947000,0.053,0,2022/05/22 16:04
37946000,0.0003,0,2022/05/22 16:04
37965000,0.3014,1,2022/05/22 16:04
37967000,2.9072,1,2022/05/22 16:04
37968000,0.1652,1,2022/05/22 16:04
37969000,0.0135,1,2022/05/22 16:04
37970000,0.05,1,2022/05/22 16:04
37950000,0.225,0,2022/05/22 16:04
37949000,0.0501,0,2022/05/22 16:04
37948000,0.0618,0,2022/05/22 16:04
37947000,0.053,0,2022/05/22 16:04
37946000,0.0003,0,2022/05/22 16:04
37965000,0.3014,1,2022/05/22 16:04
37967000,2.9072,1,2022/05/22 16:04
37968000,0.1652,1,2022/05/22 16:04
37969000,0.0135,1,2022/05/22 16:04
37970000,0.05,1,2022/05/22 16:04
37950000,0.215,0,2022/05/22 16:04
37949000,0.0501,0,2022/05/22 16:04
37948000,0.0618,0,2022/05/22 16:04
37947000,0.053,0,2022/05/22 16:04
37946000,0.0003,0,2022/05/22 16:04
37965000,0.3014,1,2022/05/22 16:04
37967000,2.9072,1,2022/05/22 16:04
37968000,0.1652,1,2022/05/22 16:04
37969000,0.0135,1,2022/05/22 16:04
37970000,0.05,1,2022/05/22 16:04
37949000,0.047,0,2022/05/22 16:04
37948000,0.0618,0,2022/05/22 16:04
37947000,0.053,0,2022/05/22 16:04
37946000,0.0003,0,2022/05/22 16:04
37945000,0.003,0,2022/05/22 16:04
37963000,0.0109,1,2022/05/22 16:04
37965000,0.3014,1,2022/05/22 16:04
37967000,2.9072,1,2022/05/22 16:04
37968000,0.1652,1,2022/05/22 16:04
37969000,0.0135,1,2022/05/22 16:04
37949000,0.0391,0,2022/05/22 16:04
37948000,0.0618,0,2022/05/22 16:04
37947000,0.053,0,2022/05/22 16:04
37946000,0.0003,0,2022/05/22 16:04
37945000,0.003,0,2022/05/22 16:04
37965000,0.2933,1,2022/05/22 16:04
37967000,2.9072,1,2022/05/22 16:04
37968000,0.1652,1,2022/05/22 16:04
37969000,0.0135,1,2022/05/22 16:04
37970000,0.05,1,2022/05/22 16:04
37948000,0.0318,0,2022/05/22 16:04
37947000,0.053,0,2022/05/22 16:04
37946000,0.0003,0,2022/05/22 16:04
37945000,0.003,0,2022/05/22 16:04
37944000,0.2445,0,2022/05/22 16:04
37965000,0.2926,1,2022/05/22 16:04
37967000,2.9072,1,2022/05/22 16:04
37968000,0.1652,1,2022/05/22 16:04
37969000,0.0135,1,2022/05/22 16:04
37970000,0.05,1,2022/05/22 16:04
37947000,0.0217,0,2022/05/22 16:05
37946000,0.0003,0,2022/05/22 16:05
37945000,0.0299,0,2022/05/22 16:05
37944000,0.2445,0,2022/05/22 16:05
37943000,0.0017,0,2022/05/22 16:05
37963000,0.0121,1,2022/05/22 16:05
37965000,0.2926,1,2022/05/22 16:05
37967000,2.9072,1,2022/05/22 16:05
37968000,0.1652,1,2022/05/22 16:05
37969000,0.0135,1,2022/05/22 16:05
37947000,0.0217,0,2022/05/22 16:05
37946000,0.0003,0,2022/05/22 16:05
37945000,0.0299,0,2022/05/22 16:05
37944000,0.2445,0,2022/05/22 16:05
37943000,0.0017,0,2022/05/22 16:05
37963000,0.0121,1,2022/05/22 16:05
37965000,0.2926,1,2022/05/22 16:05
37967000,2.9072,1,2022/05/22 16:05
37968000,0.1652,1,2022/05/22 16:05
37969000,0.0135,1,2022/05/22 16:05
37947000,0.0217,0,2022/05/22 16:05
37946000,0.0003,0,2022/05/22 16:05
37945000,0.0299,0,2022/05/22 16:05
37944000,0.2445,0,2022/05/22 16:05
37943000,0.0017,0,2022/05/22 16:05
37963000,0.0121,1,2022/05/22 16:05
37965000,0.2926,1,2022/05/22 16:05
37967000,2.9072,1,2022/05/22 16:05
37968000,0.1652,1,2022/05/22 16:05
37969000,0.0135,1,2022/05/22 16:05
37947000,0.0169,0,2022/05/22 16:05
37946000,0.0003,0,2022/05/22 16:05
37945000,0.0299,0,2022/05/22 16:05
37944000,0.2445,0,2022/05/22 16:05
37943000,0.0017,0,2022/05/22 16:05
37963000,0.0121,1,2022/05/22 16:05
37965000,0.2926,1,2022/05/22 16:05
37967000,2.9072,1,2022/05/22 16:05
37968000,0.1652,1,2022/05/22 16:05
37969000,0.0135,1,2022/05/22 16:05
37947000,0.0169,0,2022/05/22 16:05
37946000,0.0003,0,2022/05/22 16:05
37945000,0.0299,0,2022/05/22 16:05
37944000,0.2445,0,2022/05/22 16:05
37943000,0.0017,0,2022/05/22 16:05
37963000,0.0121,1,2022/05/22 16:05
37965000,0.2926,1,2022/05/22 16:05
37967000,2.9072,1,2022/05/22 16:05
37968000,0.1652,1,2022/05/22 16:05
37969000,0.0135,1,2022/05/22 16:05
37947000,0.0169,0,2022/05/22 16:05
37946000,0.0003,0,2022/05/22 16:05
37945000,0.0299,0,2022/05/22 16:05
37944000,0.2445,0,2022/05/22 16:05
37943000,0.0017,0,2022/05/22 16:05
37963000,0.0121,1,2022/05/22 16:05
37965000,0.2926,1,2022/05/22 16:05
37967000,2.9072,1,2022/05/22 16:05
37968000,0.1652,1,2022/05/22 16:05
37969000,0.0135,1,2022/05/22 16:05
37947000,0.0277,0,2022/05/22 16:05
37946000,0.0003,0,2022/05/22 16:05
37945000,0.0299,0,2022/05/22 16:05
37944000,0.2445,0,2022/05/22 16:05
37943000,0.0017,0,2022/05/22 16:05
37965000,0.2731,1,2022/05/22 16:05
37967000,2.9072,1,2022/05/22 16:05
37968000,0.1652,1,2022/05/22 16:05
37969000,0.0135,1,2022/05/22 16:05
37970000,0.05,1,2022/05/22 16:05
37947000,0.0236,0,2022/05/22 16:05
37946000,0.0003,0,2022/05/22 16:05
37945000,0.0299,0,2022/05/22 16:05
37944000,0.2445,0,2022/05/22 16:05
37943000,0.0017,0,2022/05/22 16:05
37965000,0.2731,1,2022/05/22 16:05
37967000,2.9072,1,2022/05/22 16:05
37968000,0.1652,1,2022/05/22 16:05
37969000,0.0135,1,2022/05/22 16:05
37970000,0.05,1,2022/05/22 16:05
37947000,0.0263,0,2022/05/22 16:05
37946000,0.0003,0,2022/05/22 16:05
37945000,0.0326,0,2022/05/22 16:05
37944000,0.2445,0,2022/05/22 16:05
37943000,0.0833,0,2022/05/22 16:05
37963000,0.0108,1,2022/05/22 16:05
37965000,0.2731,1,2022/05/22 16:05
37967000,2.9072,1,2022/05/22 16:05
37968000,0.1652,1,2022/05/22 16:05
37969000,0.0135,1,2022/05/22 16:05
37945000,0.0476,0,2022/05/22 16:05
37944000,0.2404,0,2022/05/22 16:05
37943000,0.0017,0,2022/05/22 16:05
37942000,0.8488,0,2022/05/22 16:05
37941000,0.3807,0,2022/05/22 16:05
37961000,0.0516,1,2022/05/22 16:05
37963000,0.0108,1,2022/05/22 16:05
37965000,0.2731,1,2022/05/22 16:05
37966000,0.6316,1,2022/05/22 16:05
37967000,2.9072,1,2022/05/22 16:05
37945000,0.0476,0,2022/05/22 16:05
37944000,0.2404,0,2022/05/22 16:05
37943000,0.0017,0,2022/05/22 16:05
37942000,0.8488,0,2022/05/22 16:05
37941000,0.3807,0,2022/05/22 16:05
37961000,0.0433,1,2022/05/22 16:05
37963000,0.0108,1,2022/05/22 16:05
37965000,0.2731,1,2022/05/22 16:05
37966000,0.0316,1,2022/05/22 16:05
37967000,2.9072,1,2022/05/22 16:05
37945000,0.0476,0,2022/05/22 16:05
37944000,0.2886,0,2022/05/22 16:05
37943000,0.0017,0,2022/05/22 16:05
37942000,0.8488,0,2022/05/22 16:05
37941000,0.3807,0,2022/05/22 16:05
37961000,0.0191,1,2022/05/22 16:05
37963000,0.0108,1,2022/05/22 16:05
37965000,0.2731,1,2022/05/22 16:05
37967000,2.9072,1,2022/05/22 16:05
37968000,0.1652,1,2022/05/22 16:05
37944000,0.2886,0,2022/05/22 16:06
37943000,0.0017,0,2022/05/22 16:06
37942000,0.8488,0,2022/05/22 16:06
37941000,0.3807,0,2022/05/22 16:06
37940000,1.1173,0,2022/05/22 16:06
37961000,0.0191,1,2022/05/22 16:06
37963000,0.0108,1,2022/05/22 16:06
37965000,0.2731,1,2022/05/22 16:06
37967000,2.9072,1,2022/05/22 16:06
37968000,0.1652,1,2022/05/22 16:06
37944000,0.2341,0,2022/05/22 16:06
37943000,0.0017,0,2022/05/22 16:06
37942000,0.8488,0,2022/05/22 16:06
37941000,0.3807,0,2022/05/22 16:06
37940000,1.1173,0,2022/05/22 16:06
37961000,0.0191,1,2022/05/22 16:06
37963000,0.0108,1,2022/05/22 16:06
37965000,0.2731,1,2022/05/22 16:06
37967000,2.9072,1,2022/05/22 16:06
37968000,0.1652,1,2022/05/22 16:06
37962000,0.0072,0,2022/05/22 16:06
37944000,0.2341,0,2022/05/22 16:06
37943000,0.0017,0,2022/05/22 16:06
37942000,0.8488,0,2022/05/22 16:06
37941000,0.3807,0,2022/05/22 16:06
37963000,0.0108,1,2022/05/22 16:06
37965000,0.2731,1,2022/05/22 16:06
37967000,2.9072,1,2022/05/22 16:06
37968000,0.1652,1,2022/05/22 16:06
37969000,0.0135,1,2022/05/22 16:06
37962000,0.0072,0,2022/05/22 16:06
37944000,0.2341,0,2022/05/22 16:06
37943000,0.0017,0,2022/05/22 16:06
37942000,0.8488,0,2022/05/22 16:06
37941000,0.3807,0,2022/05/22 16:06
37963000,0.0108,1,2022/05/22 16:06
37965000,0.2731,1,2022/05/22 16:06
37967000,2.9072,1,2022/05/22 16:06
37968000,0.1652,1,2022/05/22 16:06
37969000,0.0135,1,2022/05/22 16:06
37944000,0.2664,0,2022/05/22 16:06
37943000,0.0017,0,2022/05/22 16:06
37942000,0.8488,0,2022/05/22 16:06
37941000,0.3807,0,2022/05/22 16:06
37940000,1.1173,0,2022/05/22 16:06
37963000,0.0108,1,2022/05/22 16:06
37965000,0.2731,1,2022/05/22 16:06
37967000,2.9072,1,2022/05/22 16:06
37968000,0.1652,1,2022/05/22 16:06
37969000,0.0135,1,2022/05/22 16:06
37944000,0.2664,0,2022/05/22 16:06
37943000,0.0017,0,2022/05/22 16:06
37942000,0.8488,0,2022/05/22 16:06
37941000,0.3807,0,2022/05/22 16:06
37940000,1.1173,0,2022/05/22 16:06
37965000,0.2657,1,2022/05/22 16:06
37967000,2.9072,1,2022/05/22 16:06
37968000,0.1652,1,2022/05/22 16:06
37969000,0.0135,1,2022/05/22 16:06
37970000,0.05,1,2022/05/22 16:06
37944000,0.0023,0,2022/05/22 16:06
37943000,0.0017,0,2022/05/22 16:06
37942000,0.8488,0,2022/05/22 16:06
37941000,0.3807,0,2022/05/22 16:06
37940000,1.1173,0,2022/05/22 16:06
37965000,0.2657,1,2022/05/22 16:06
37967000,2.9072,1,2022/05/22 16:06
37968000,0.1652,1,2022/05/22 16:06
37969000,0.0135,1,2022/05/22 16:06
37970000,0.05,1,2022/05/22 16:06
37944000,0.0023,0,2022/05/22 16:06
37943000,0.0017,0,2022/05/22 16:06
37942000,0.8488,0,2022/05/22 16:06
37941000,0.3807,0,2022/05/22 16:06
37940000,1.1173,0,2022/05/22 16:06
37963000,0.021,1,2022/05/22 16:06
37965000,0.2657,1,2022/05/22 16:06
37967000,2.9072,1,2022/05/22 16:06
37968000,0.1652,1,2022/05/22 16:06
37969000,0.0135,1,2022/05/22 16:06
37942000,0.6831,0,2022/05/22 16:06
37941000,0.3807,0,2022/05/22 16:06
37940000,1.1173,0,2022/05/22 16:06
37938000,0.519,0,2022/05/22 16:06
37937000,1.1773,0,2022/05/22 16:06
37963000,0.021,1,2022/05/22 16:06
37965000,0.2657,1,2022/05/22 16:06
37967000,2.9072,1,2022/05/22 16:06
37968000,0.1652,1,2022/05/22 16:06
37969000,0.0135,1,2022/05/22 16:06
37942000,0.6831,0,2022/05/22 16:06
37941000,0.3807,0,2022/05/22 16:06
37940000,1.1173,0,2022/05/22 16:06
37938000,0.519,0,2022/05/22 16:06
37937000,1.1773,0,2022/05/22 16:06
37963000,0.006,1,2022/05/22 16:06
37965000,0.2657,1,2022/05/22 16:06
37967000,2.9072,1,2022/05/22 16:06
37968000,0.1652,1,2022/05/22 16:06
37969000,0.0135,1,2022/05/22 16:06
37944000,0.032,0,2022/05/22 16:06
37942000,0.6831,0,2022/05/22 16:06
37941000,0.3807,0,2022/05/22 16:06
37940000,1.1173,0,2022/05/22 16:06
37938000,0.519,0,2022/05/22 16:06
37965000,0.2597,1,2022/05/22 16:06
37967000,2.9072,1,2022/05/22 16:06
37968000,0.1652,1,2022/05/22 16:06
37969000,0.0135,1,2022/05/22 16:06
37970000,0.05,1,2022/05/22 16:06
37944000,0.0273,0,2022/05/22 16:07
37942000,0.6831,0,2022/05/22 16:07
37941000,0.3807,0,2022/05/22 16:07
37940000,1.1173,0,2022/05/22 16:07
37938000,0.519,0,2022/05/22 16:07
37963000,0.011,1,2022/05/22 16:07
37964000,0.6,1,2022/05/22 16:07
37965000,0.2597,1,2022/05/22 16:07
37967000,2.9072,1,2022/05/22 16:07
37968000,0.1652,1,2022/05/22 16:07
37944000,0.0273,0,2022/05/22 16:07
37942000,0.6831,0,2022/05/22 16:07
37941000,0.3807,0,2022/05/22 16:07
37940000,1.1173,0,2022/05/22 16:07
37938000,0.519,0,2022/05/22 16:07
37963000,0.011,1,2022/05/22 16:07
37965000,0.2597,1,2022/05/22 16:07
37967000,2.9072,1,2022/05/22 16:07
37968000,0.1652,1,2022/05/22 16:07
37969000,0.0135,1,2022/05/22 16:07
37944000,0.0273,0,2022/05/22 16:07
37942000,0.3346,0,2022/05/22 16:07
37941000,0.3807,0,2022/05/22 16:07
37940000,1.1173,0,2022/05/22 16:07
37938000,0.519,0,2022/05/22 16:07
37959000,0.1021,1,2022/05/22 16:07
37961000,0.237,1,2022/05/22 16:07
37962000,0.0526,1,2022/05/22 16:07
37963000,0.011,1,2022/05/22 16:07
37964000,0.0071,1,2022/05/22 16:07
37942000,0.3346,0,2022/05/22 16:07
37941000,0.3807,0,2022/05/22 16:07
37940000,1.1173,0,2022/05/22 16:07
37938000,0.519,0,2022/05/22 16:07
37937000,1.1773,0,2022/05/22 16:07
37959000,0.1021,1,2022/05/22 16:07
37961000,0.237,1,2022/05/22 16:07
37962000,0.0526,1,2022/05/22 16:07
37963000,0.011,1,2022/05/22 16:07
37964000,0.0071,1,2022/05/22 16:07
