38568000,0.2592,1,2022-05-23 00:01:19
38569000,0.065,1,2022-05-23 00:01:19
38570000,0.1731,1,2022-05-23 00:01:19
38545000,0.0307,0,2022-05-23 00:01:24
38543000,0.4014,0,2022-05-23 00:01:24
38542000,0.0483,0,2022-05-23 00:01:24
38541000,0.049,0,2022-05-23 00:01:24
38540000,0.0537,0,2022-05-23 00:01:24
38566000,0.1514,1,2022-05-23 00:01:24
38567000,0.5123,1,2022-05-23 00:01:24
38568000,0.2592,1,2022-05-23 00:01:24
38569000,0.065,1,2022-05-23 00:01:24
38571000,0.0324,1,2022-05-23 00:01:24
38545000,0.0307,0,2022-05-23 00:01:29
38543000,0.4014,0,2022-05-23 00:01:29
38542000,0.0483,0,2022-05-23 00:01:29
38541000,0.049,0,2022-05-23 00:01:29
38540000,0.0537,0,2022-05-23 00:01:29
38566000,0.1514,1,2022-05-23 00:01:29
38567000,0.5123,1,2022-05-23 00:01:29
38568000,0.2592,1,2022-05-23 00:01:29
38569000,0.065,1,2022-05-23 00:01:29
38571000,0.0324,1,2022-05-23 00:01:29
38547000,0.0538,0,2022-05-23 00:01:34
38545000,0.0307,0,2022-05-23 00:01:34
38543000,0.4014,0,2022-05-23 00:01:34
38542000,0.0483,0,2022-05-23 00:01:34
38541000,0.049,0,2022-05-23 00:01:34
38565000,0.5177,1,2022-05-23 00:01:34
38566000,0.142,1,2022-05-23 00:01:34
38567000,0.5123,1,2022-05-23 00:01:34
38568000,0.2592,1,2022-05-23 00:01:34
38569000,0.065,1,2022-05-23 00:01:34
38547000,0.0538,0,2022-05-23 00:01:39
38545000,0.0307,0,2022-05-23 00:01:39
38543000,0.4014,0,2022-05-23 00:01:39
38542000,0.0483,0,2022-05-23 00:01:39
38541000,0.049,0,2022-05-23 00:01:39
38565000,0.5177,1,2022-05-23 00:01:39
38566000,0.142,1,2022-05-23 00:01:39
38567000,0.5123,1,2022-05-23 00:01:39
38568000,0.2592,1,2022-05-23 00:01:39
38569000,0.065,1,2022-05-23 00:01:39
38547000,0.0548,0,2022-05-23 00:01:44
38545000,0.0307,0,2022-05-23 00:01:44
38543000,0.4014,0,2022-05-23 00:01:44
38542000,0.2281,0,2022-05-23 00:01:44
38541000,0.049,0,2022-05-23 00:01:44
38565000,0.5177,1,2022-05-23 00:01:44
38566000,0.142,1,2022-05-23 00:01:44
38567000,0.5123,1,2022-05-23 00:01:44
38568000,0.2592,1,2022-05-23 00:01:44
38569000,0.065,1,2022-05-23 00:01:44
38549000,0.0507,0,2022-05-23 00:01:49
38547000,0.0548,0,2022-05-23 00:01:49
38545000,0.0307,0,2022-05-23 00:01:49
38544000,0.1794,0,2022-05-23 00:01:49
38543000,0.4014,0,2022-05-23 00:01:49
38564000,0.065,1,2022-05-23 00:01:49
38566000,0.142,1,2022-05-23 00:01:49
38567000,0.5123,1,2022-05-23 00:01:49
38568000,0.2592,1,2022-05-23 00:01:49
38571000,0.0324,1,2022-05-23 00:01:49
38549000,0.0424,0,2022-05-23 00:01:54
38547000,0.0548,0,2022-05-23 00:01:54
38545000,0.0307,0,2022-05-23 00:01:54
38543000,0.4014,0,2022-05-23 00:01:54
38542000,0.2277,0,2022-05-23 00:01:54
38564000,0.065,1,2022-05-23 00:01:54
38565000,0.5177,1,2022-05-23 00:01:54
38566000,0.142,1,2022-05-23 00:01:54
38567000,0.5123,1,2022-05-23 00:01:54
38568000,0.2592,1,2022-05-23 00:01:54
38549000,0.039,0,2022-05-23 00:01:59
38547000,0.0548,0,2022-05-23 00:01:59
38545000,0.0307,0,2022-05-23 00:01:59
38543000,0.4014,0,2022-05-23 00:01:59
38542000,0.0483,0,2022-05-23 00:01:59
38564000,0.065,1,2022-05-23 00:01:59
38565000,0.5177,1,2022-05-23 00:01:59
38566000,0.142,1,2022-05-23 00:01:59
38567000,0.5123,1,2022-05-23 00:01:59
38568000,0.2592,1,2022-05-23 00:01:59
38549000,0.039,0,2022-05-23 00:02:04
38547000,0.0548,0,2022-05-23 00:02:04
38545000,0.0307,0,2022-05-23 00:02:04
38543000,0.4014,0,2022-05-23 00:02:04
38542000,0.0483,0,2022-05-23 00:02:04
38564000,0.065,1,2022-05-23 00:02:04
38565000,0.5177,1,2022-05-23 00:02:04
38566000,0.142,1,2022-05-23 00:02:04
38567000,0.5123,1,2022-05-23 00:02:04
38568000,0.2592,1,2022-05-23 00:02:04
38551000,0.0581,0,2022-05-23 00:02:09
38549000,0.039,0,2022-05-23 00:02:09
38547000,0.0548,0,2022-05-23 00:02:09
38545000,0.0307,0,2022-05-23 00:02:09
38543000,0.4014,0,2022-05-23 00:02:09
38562000,0.065,1,2022-05-23 00:02:09
38566000,0.142,1,2022-05-23 00:02:09
38567000,0.5123,1,2022-05-23 00:02:09
38568000,0.2592,1,2022-05-23 00:02:09
38571000,0.0324,1,2022-05-23 00:02:09
38553000,0.0547,0,2022-05-23 00:02:15
38551000,0.0497,0,2022-05-23 00:02:15
38549000,0.039,0,2022-05-23 00:02:15
38547000,0.0548,0,2022-05-23 00:02:15
38545000,0.2103,0,2022-05-23 00:02:15
38566000,0.133,1,2022-05-23 00:02:15
38567000,0.1022,1,2022-05-23 00:02:15
38568000,0.2592,1,2022-05-23 00:02:15
38571000,0.0324,1,2022-05-23 00:02:15
38573000,0.0562,1,2022-05-23 00:02:15
38553000,0.0547,0,2022-05-23 00:02:20
38551000,0.0497,0,2022-05-23 00:02:20
38549000,0.039,0,2022-05-23 00:02:20
38547000,0.0548,0,2022-05-23 00:02:20
38546000,0.1791,0,2022-05-23 00:02:20
38565000,0.065,1,2022-05-23 00:02:20
38566000,0.133,1,2022-05-23 00:02:20
38567000,0.1022,1,2022-05-23 00:02:20
38568000,0.2592,1,2022-05-23 00:02:20
38571000,0.0324,1,2022-05-23 00:02:20
38553000,0.0547,0,2022-05-23 00:02:25
38551000,0.0497,0,2022-05-23 00:02:25
38549000,0.039,0,2022-05-23 00:02:25
38547000,0.0548,0,2022-05-23 00:02:25
38545000,0.2107,0,2022-05-23 00:02:25
38565000,0.065,1,2022-05-23 00:02:25
38566000,0.133,1,2022-05-23 00:02:25
38567000,0.1022,1,2022-05-23 00:02:25
38568000,0.2592,1,2022-05-23 00:02:25
38571000,0.0324,1,2022-05-23 00:02:25
38549000,0.039,0,2022-05-23 00:02:30
38547000,0.0548,0,2022-05-23 00:02:30
38545000,0.0307,0,2022-05-23 00:02:30
38544000,1.8208,0,2022-05-23 00:02:30
38543000,0.4014,0,2022-05-23 00:02:30
38552000,0.0547,1,2022-05-23 00:02:30
38563000,0.0476,1,2022-05-23 00:02:30
38565000,0.5826,1,2022-05-23 00:02:30
38566000,0.2032,1,2022-05-23 00:02:30
38567000,0.2243,1,2022-05-23 00:02:30
38533000,0.2477,0,2022-05-23 00:02:35
38532000,0.1552,0,2022-05-23 00:02:35
38530000,0.3671,0,2022-05-23 00:02:35
38528000,0.0319,0,2022-05-23 00:02:35
38521000,0.065,0,2022-05-23 00:02:35
38541000,0.0574,1,2022-05-23 00:02:35
38543000,0.0901,1,2022-05-23 00:02:35
38547000,0.2263,1,2022-05-23 00:02:35
38548000,0.039,1,2022-05-23 00:02:35
38550000,0.3837,1,2022-05-23 00:02:35
38528000,0.0319,0,2022-05-23 00:02:40
38524000,0.0547,0,2022-05-23 00:02:40
38523000,0.4175,0,2022-05-23 00:02:40
38522000,0.1009,0,2022-05-23 00:02:40
38521000,0.065,0,2022-05-23 00:02:40
38546000,0.0514,1,2022-05-23 00:02:40
38547000,0.2263,1,2022-05-23 00:02:40
38548000,0.039,1,2022-05-23 00:02:40
38549000,0.3588,1,2022-05-23 00:02:40
38550000,0.3837,1,2022-05-23 00:02:40
38523000,0.3589,0,2022-05-23 00:02:45
38522000,0.1009,0,2022-05-23 00:02:45
38521000,0.065,0,2022-05-23 00:02:45
38517000,0.0806,0,2022-05-23 00:02:45
38516000,8.3476,0,2022-05-23 00:02:45
38543000,0.5207,1,2022-05-23 00:02:45
38545000,0.9476,1,2022-05-23 00:02:45
38546000,0.0514,1,2022-05-23 00:02:45
38547000,0.2263,1,2022-05-23 00:02:45
38548000,0.1559,1,2022-05-23 00:02:45
38517000,0.0806,0,2022-05-23 00:02:50
38516000,8.3476,0,2022-05-23 00:02:50
38515000,0.0302,0,2022-05-23 00:02:50
38514000,0.0505,0,2022-05-23 00:02:50
38513000,0.4844,0,2022-05-23 00:02:50
38537000,0.0079,1,2022-05-23 00:02:50
38539000,0.1996,1,2022-05-23 00:02:50
38541000,0.3005,1,2022-05-23 00:02:50
38543000,0.3807,1,2022-05-23 00:02:50
38544000,0.1166,1,2022-05-23 00:02:50
38517000,0.0695,0,2022-05-23 00:02:55
38516000,8.3476,0,2022-05-23 00:02:55
38515000,0.0302,0,2022-05-23 00:02:55
38514000,0.0505,0,2022-05-23 00:02:55
38513000,0.4844,0,2022-05-23 00:02:55
38537000,0.2579,1,2022-05-23 00:02:55
38539000,0.1996,1,2022-05-23 00:02:55
38541000,0.3005,1,2022-05-23 00:02:55
38542000,0.5177,1,2022-05-23 00:02:55
38543000,0.3807,1,2022-05-23 00:02:55
38517000,0.0301,0,2022-05-23 00:03:00
38516000,8.3476,0,2022-05-23 00:03:00
38515000,0.0302,0,2022-05-23 00:03:00
38514000,0.0505,0,2022-05-23 00:03:00
38513000,0.4844,0,2022-05-23 00:03:00
38533000,0.0492,1,2022-05-23 00:03:00
38535000,0.4229,1,2022-05-23 00:03:00
38537000,0.0079,1,2022-05-23 00:03:00
38538000,0.1157,1,2022-05-23 00:03:00
38539000,0.7996,1,2022-05-23 00:03:00
38517000,0.0301,0,2022-05-23 00:03:05
38516000,8.3476,0,2022-05-23 00:03:05
38515000,0.0302,0,2022-05-23 00:03:05
38514000,0.0505,0,2022-05-23 00:03:05
38513000,0.0652,0,2022-05-23 00:03:05
38531000,0.0566,1,2022-05-23 00:03:05
38532000,0.0494,1,2022-05-23 00:03:05
38533000,0.3987,1,2022-05-23 00:03:05
38535000,0.4229,1,2022-05-23 00:03:05
38537000,0.0079,1,2022-05-23 00:03:05
38517000,0.0311,0,2022-05-23 00:03:11
38516000,8.3476,0,2022-05-23 00:03:11
38515000,0.0302,0,2022-05-23 00:03:11
38514000,0.0505,0,2022-05-23 00:03:11
38513000,0.0652,0,2022-05-23 00:03:11
38531000,0.7666,1,2022-05-23 00:03:11
38532000,0.0494,1,2022-05-23 00:03:11
38533000,0.1287,1,2022-05-23 00:03:11
38535000,0.4229,1,2022-05-23 00:03:11
38537000,0.0079,1,2022-05-23 00:03:11
38519000,0.0734,0,2022-05-23 00:03:16
38517000,0.0475,0,2022-05-23 00:03:16
38516000,8.3476,0,2022-05-23 00:03:16
38515000,0.0302,0,2022-05-23 00:03:16
38514000,0.4746,0,2022-05-23 00:03:16
38531000,0.6279,1,2022-05-23 00:03:16
38532000,0.0494,1,2022-05-23 00:03:16
38533000,0.1287,1,2022-05-23 00:03:16
38535000,0.4229,1,2022-05-23 00:03:16
38537000,0.0079,1,2022-05-23 00:03:16
38517000,0.0965,0,2022-05-23 00:03:21
38516000,8.3476,0,2022-05-23 00:03:21
38515000,0.0302,0,2022-05-23 00:03:21
38514000,0.4746,0,2022-05-23 00:03:21
38513000,0.0652,0,2022-05-23 00:03:21
38532000,0.7894,1,2022-05-23 00:03:21
38533000,0.1287,1,2022-05-23 00:03:21
38535000,0.4229,1,2022-05-23 00:03:21
38537000,0.0079,1,2022-05-23 00:03:21
38539000,0.1216,1,2022-05-23 00:03:21
38517000,0.0919,0,2022-05-23 00:03:26
38516000,8.3476,0,2022-05-23 00:03:26
38515000,0.0302,0,2022-05-23 00:03:26
38514000,0.4746,0,2022-05-23 00:03:26
38513000,0.0652,0,2022-05-23 00:03:26
38531000,0.2435,1,2022-05-23 00:03:26
38532000,0.7894,1,2022-05-23 00:03:26
38533000,0.1287,1,2022-05-23 00:03:26
38535000,0.4229,1,2022-05-23 00:03:26
38537000,0.0079,1,2022-05-23 00:03:26
38517000,0.0919,0,2022-05-23 00:03:31
38516000,8.3476,0,2022-05-23 00:03:31
38515000,0.0302,0,2022-05-23 00:03:31
38514000,0.4746,0,2022-05-23 00:03:31
38513000,0.0002,0,2022-05-23 00:03:31
38531000,1.2135,1,2022-05-23 00:03:31
38532000,0.0494,1,2022-05-23 00:03:31
38533000,0.1287,1,2022-05-23 00:03:31
38535000,0.4229,1,2022-05-23 00:03:31
38537000,0.0079,1,2022-05-23 00:03:31
38516000,8.3476,0,2022-05-23 00:03:36
38515000,0.0302,0,2022-05-23 00:03:36
38514000,0.4746,0,2022-05-23 00:03:36
38513000,0.0002,0,2022-05-23 00:03:36
38512000,0.0557,0,2022-05-23 00:03:36
38517000,0.0006,1,2022-05-23 00:03:36
38530000,0.0477,1,2022-05-23 00:03:36
38531000,1.2019,1,2022-05-23 00:03:36
38532000,0.0494,1,2022-05-23 00:03:36
38533000,0.1287,1,2022-05-23 00:03:36
38516000,8.3476,0,2022-05-23 00:03:41
38515000,0.0302,0,2022-05-23 00:03:41
38514000,0.0505,0,2022-05-23 00:03:41
38513000,0.0002,0,2022-05-23 00:03:41
38512000,0.0557,0,2022-05-23 00:03:41
38528000,0.0065,1,2022-05-23 00:03:41
38530000,0.0484,1,2022-05-23 00:03:41
38531000,1.2757,1,2022-05-23 00:03:41
38532000,0.0494,1,2022-05-23 00:03:41
38533000,0.1287,1,2022-05-23 00:03:41
38516000,8.2985,0,2022-05-23 00:03:46
38515000,0.0302,0,2022-05-23 00:03:46
38514000,0.0505,0,2022-05-23 00:03:46
38513000,0.0002,0,2022-05-23 00:03:46
38512000,0.0557,0,2022-05-23 00:03:46
38530000,0.0406,1,2022-05-23 00:03:46
38531000,0.3057,1,2022-05-23 00:03:46
38532000,0.0494,1,2022-05-23 00:03:46
38533000,0.1287,1,2022-05-23 00:03:46
38534000,0.6,1,2022-05-23 00:03:46
38516000,6.5014,0,2022-05-23 00:03:51
38515000,0.0302,0,2022-05-23 00:03:51
38513000,0.0002,0,2022-05-23 00:03:51
38508000,0.053,0,2022-05-23 00:03:51
38505000,0.362,0,2022-05-23 00:03:51
38525000,0.0253,1,2022-05-23 00:03:51
38526000,0.4615,1,2022-05-23 00:03:51
38528000,0.0771,1,2022-05-23 00:03:51
38530000,0.0403,1,2022-05-23 00:03:51
38531000,0.3057,1,2022-05-23 00:03:51
38516000,5.9516,0,2022-05-23 00:03:56
38515000,0.0302,0,2022-05-23 00:03:56
38513000,0.0002,0,2022-05-23 00:03:56
38508000,0.053,0,2022-05-23 00:03:56
38505000,0.362,0,2022-05-23 00:03:56
38525000,0.8227,1,2022-05-23 00:03:56
38526000,0.4615,1,2022-05-23 00:03:56
38528000,0.0771,1,2022-05-23 00:03:56
38530000,0.0403,1,2022-05-23 00:03:56
38531000,0.4169,1,2022-05-23 00:03:56
38516000,5.9188,0,2022-05-23 00:04:01
38515000,0.0302,0,2022-05-23 00:04:01
38513000,0.0002,0,2022-05-23 00:04:01
38508000,0.053,0,2022-05-23 00:04:01
38505000,0.362,0,2022-05-23 00:04:01
38525000,1.0662,1,2022-05-23 00:04:01
38526000,0.4615,1,2022-05-23 00:04:01
38528000,0.0771,1,2022-05-23 00:04:01
38530000,0.0403,1,2022-05-23 00:04:01
38531000,0.3057,1,2022-05-23 00:04:01
38524000,0.3429,0,2022-05-23 00:04:06
38523000,0.1322,0,2022-05-23 00:04:06
38518000,0.1318,0,2022-05-23 00:04:06
38516000,5.8702,0,2022-05-23 00:04:06
38515000,0.0841,0,2022-05-23 00:04:06
38525000,0.2435,1,2022-05-23 00:04:06
38530000,0.0403,1,2022-05-23 00:04:06
38531000,0.2319,1,2022-05-23 00:04:06
38532000,0.2435,1,2022-05-23 00:04:06
38533000,0.1287,1,2022-05-23 00:04:06
38531000,0.1322,0,2022-05-23 00:04:12
38529000,0.0978,0,2022-05-23 00:04:12
38527000,0.0103,0,2022-05-23 00:04:12
38525000,0.0572,0,2022-05-23 00:04:12
38520000,0.1108,0,2022-05-23 00:04:12
38532000,0.0057,1,2022-05-23 00:04:12
38541000,0.0578,1,2022-05-23 00:04:12
38543000,0.36,1,2022-05-23 00:04:12
38545000,0.1146,1,2022-05-23 00:04:12
38547000,0.0695,1,2022-05-23 00:04:12
38516000,6.2836,0,2022-05-23 00:04:17
38513000,0.0002,0,2022-05-23 00:04:17
38508000,0.053,0,2022-05-23 00:04:17
38505000,0.362,0,2022-05-23 00:04:17
38504000,0.0535,0,2022-05-23 00:04:17
38520000,0.0918,1,2022-05-23 00:04:17
38525000,0.6052,1,2022-05-23 00:04:17
38526000,0.0555,1,2022-05-23 00:04:17
38527000,0.0563,1,2022-05-23 00:04:17
38529000,0.051,1,2022-05-23 00:04:17
38516000,5.3407,0,2022-05-23 00:04:22
38513000,0.0002,0,2022-05-23 00:04:22
38508000,0.053,0,2022-05-23 00:04:22
38505000,0.362,0,2022-05-23 00:04:22
38504000,0.0535,0,2022-05-23 00:04:22
38520000,1.0518,1,2022-05-23 00:04:22
38525000,0.0552,1,2022-05-23 00:04:22
38526000,0.4027,1,2022-05-23 00:04:22
38527000,0.0563,1,2022-05-23 00:04:22
38529000,0.0832,1,2022-05-23 00:04:22
38516000,4.8808,0,2022-05-23 00:04:27
38513000,0.0002,0,2022-05-23 00:04:27
38508000,0.053,0,2022-05-23 00:04:27
38505000,0.362,0,2022-05-23 00:04:27
38504000,0.0535,0,2022-05-23 00:04:27
38520000,1.0518,1,2022-05-23 00:04:27
38526000,0.4027,1,2022-05-23 00:04:27
38527000,0.0563,1,2022-05-23 00:04:27
38529000,0.0832,1,2022-05-23 00:04:27
38530000,0.5184,1,2022-05-23 00:04:27
38516000,4.8698,0,2022-05-23 00:04:32
38513000,0.0002,0,2022-05-23 00:04:32
38508000,0.053,0,2022-05-23 00:04:32
38505000,0.362,0,2022-05-23 00:04:32
38504000,0.1101,0,2022-05-23 00:04:32
38520000,1.0518,1,2022-05-23 00:04:32
38526000,0.4027,1,2022-05-23 00:04:32
38527000,0.0563,1,2022-05-23 00:04:32
38529000,0.0832,1,2022-05-23 00:04:32
38530000,0.5184,1,2022-05-23 00:04:32
38516000,4.8446,0,2022-05-23 00:04:37
38513000,0.0002,0,2022-05-23 00:04:37
38508000,0.053,0,2022-05-23 00:04:37
38505000,0.362,0,2022-05-23 00:04:37
38504000,0.1101,0,2022-05-23 00:04:37
38520000,1.0457,1,2022-05-23 00:04:37
38526000,0.4027,1,2022-05-23 00:04:37
38527000,0.3158,1,2022-05-23 00:04:37
38529000,0.0832,1,2022-05-23 00:04:37
38532000,0.0496,1,2022-05-23 00:04:37
38516000,4.8444,0,2022-05-23 00:04:42
38513000,0.0002,0,2022-05-23 00:04:42
38508000,0.053,0,2022-05-23 00:04:42
38505000,0.362,0,2022-05-23 00:04:42
38504000,0.1101,0,2022-05-23 00:04:42
38520000,1.0168,1,2022-05-23 00:04:42
38526000,0.4027,1,2022-05-23 00:04:42
38527000,0.3158,1,2022-05-23 00:04:42
38529000,0.0832,1,2022-05-23 00:04:42
38532000,0.0496,1,2022-05-23 00:04:42
38516000,4.8444,0,2022-05-23 00:04:47
38513000,0.0002,0,2022-05-23 00:04:47
38508000,0.053,0,2022-05-23 00:04:47
38505000,0.362,0,2022-05-23 00:04:47
38504000,0.1101,0,2022-05-23 00:04:47
38520000,0.9971,1,2022-05-23 00:04:47
38526000,0.4027,1,2022-05-23 00:04:47
38527000,0.3158,1,2022-05-23 00:04:47
38529000,0.0832,1,2022-05-23 00:04:47
38530000,0.5184,1,2022-05-23 00:04:47
38516000,4.8444,0,2022-05-23 00:04:52
38513000,0.0002,0,2022-05-23 00:04:52
38508000,0.053,0,2022-05-23 00:04:52
38505000,0.362,0,2022-05-23 00:04:52
38504000,0.1101,0,2022-05-23 00:04:52
38520000,0.9927,1,2022-05-23 00:04:52
38526000,0.4027,1,2022-05-23 00:04:52
38527000,0.3158,1,2022-05-23 00:04:52
38529000,0.0832,1,2022-05-23 00:04:52
38530000,0.5184,1,2022-05-23 00:04:52
38516000,4.8444,0,2022-05-23 00:04:57
38513000,0.0002,0,2022-05-23 00:04:57
38508000,0.053,0,2022-05-23 00:04:57
38505000,0.362,0,2022-05-23 00:04:57
38504000,0.1101,0,2022-05-23 00:04:57
38520000,0.96,1,2022-05-23 00:04:57
38527000,0.3158,1,2022-05-23 00:04:57
